time,0
2022-07-05T09:05:00+05:30,0.0
2022-07-05T09:15:00+05:30,0.002856120194691556
2022-07-05T09:20:00+05:30,-0.0010751256873124356
2022-07-05T09:25:00+05:30,0.0
2022-07-05T09:30:00+05:30,-0.0006043091780371095
2022-07-05T09:35:00+05:30,-0.00022693598355516951
2022-07-05T09:40:00+05:30,0.002511506801570444
2022-07-05T09:45:00+05:30,-0.0005770028572597391
2022-07-05T09:50:00+05:30,0.0008389641861682851
2022-07-05T09:55:00+05:30,0.0009025178495538964
2022-07-05T10:00:00+05:30,-0.00010067569440682238
2022-07-05T10:05:00+05:30,-0.0006887494527943147
2022-07-05T10:10:00+05:30,0.00010659610880398667
2022-07-05T10:15:00+05:30,-0.000102204552190803
2022-07-05T10:20:00+05:30,0.0003168664969897627
2022-07-05T10:25:00+05:30,0.000802863448984593
2022-07-05T10:30:00+05:30,0.0008518111196356156
2022-07-05T10:35:00+05:30,-0.0007447003856118672
2022-07-05T10:40:00+05:30,0.0008050508188328719
2022-07-05T10:45:00+05:30,-0.0012707239483373451
2022-07-05T10:50:00+05:30,0.0005602968405968813
2022-07-05T10:55:00+05:30,0.0004360284949724938
2022-07-05T11:00:00+05:30,-0.0015932154966079007
2022-07-05T11:05:00+05:30,0.0005270526950494697
2022-07-05T11:10:00+05:30,-0.0002684947658111136
2022-07-05T11:15:00+05:30,0.00014741986052022298
2022-07-05T11:20:00+05:30,0.001101837514721517
2022-07-05T11:25:00+05:30,0.00014869368226800845
2022-07-05T11:30:00+05:30,-0.00025944647531762937
2022-07-05T11:35:00+05:30,0.0006662798258633599
2022-07-05T11:40:00+05:30,0.00015880994529057782
2022-07-05T11:45:00+05:30,0.00015150102554550778
2022-07-05T11:50:00+05:30,-0.0008302163806060748
2022-07-05T11:55:00+05:30,0.00029154603949272236
2022-07-05T12:00:00+05:30,-0.00025794304267863076
2022-07-05T12:05:00+05:30,0.001284217246993817
2022-07-05T12:10:00+05:30,-0.0002591344908007516
2022-07-05T12:15:00+05:30,0.0001252322621607429
2022-07-05T12:20:00+05:30,-0.000212576986357265
2022-07-05T12:25:00+05:30,0.00042670068621625165
2022-07-05T12:30:00+05:30,6.113919794100903e-05
2022-07-05T12:35:00+05:30,-0.0006666676370705922
2022-07-05T12:40:00+05:30,-0.0005258243863076971
2022-07-05T12:45:00+05:30,0.0007345011513013038
2022-07-05T12:50:00+05:30,0.0001266958309791706
2022-07-05T12:55:00+05:30,-0.0012959196005655341
2022-07-05T13:00:00+05:30,0.0
2022-07-05T13:05:00+05:30,0.0
2022-07-05T13:10:00+05:30,0.0
2022-07-05T13:15:00+05:30,0.0
2022-07-05T13:20:00+05:30,0.0
2022-07-05T13:25:00+05:30,0.0
2022-07-05T13:30:00+05:30,0.0
2022-07-05T13:35:00+05:30,0.0
2022-07-05T13:40:00+05:30,0.0
2022-07-05T13:45:00+05:30,0.0
2022-07-05T13:50:00+05:30,0.0
2022-07-05T13:55:00+05:30,0.0
2022-07-05T14:00:00+05:30,0.0
2022-07-05T14:05:00+05:30,0.0
2022-07-05T14:10:00+05:30,0.0
2022-07-05T14:15:00+05:30,0.0
2022-07-05T14:20:00+05:30,0.0
2022-07-05T14:25:00+05:30,0.0
2022-07-05T14:30:00+05:30,0.0
2022-07-05T14:35:00+05:30,0.0
2022-07-05T14:40:00+05:30,0.0
