,open,high,low,close,AVWAP,BLR,Bullish Breakout Zone,Bearish Breakout Zone,Volume,RSI,RSI EMA,DI+,DI-,id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
0,34084.7,34084.7,34084.7,34084.7,33749.53423,33832.87315,33624.83307,33492.93573,0,88.76658853,65.23386672,51.9144205,8.429888123,,,,,,,,,,,,,,
1,34114.1,34201.45,34068.8,34182.05,33767.77032,33858.533,34151.19475,34018.26805,7254821,90.88720294,66.46295777,57.44714549,7.137883909,,,,,,,,,,,,,,
2,34181.2,34184.7,34138.5,34145.3,33775.7174,33880.74653,34151.19475,34018.26805,3334281,91.54443388,67.66327778,54.32426487,6.749861856,,,,,,,,,,,,,,
3,34141.9,34180.45,34105.3,34171.25,33780.5163,33902.73278,34151.19475,34018.26805,2103205,87.22829968,68.62002616,49.60093295,10.00415319,,,,,,,,,,,,,,
4,34175.0,34175.0,34126.9,34150.6,33785.36964,33919.8841,34151.19475,34018.26805,2191972,87.59862854,69.5395073,46.79635564,9.438490018,0.0,0.0,0.002928206239421855,4.0,34150.6,0.0,6.0,34228.6,0.0,0.22840008667490963,0.002284000866749096,0.0,1.0,0.0
5,34151.7,34160.7,34130.0,34142.85,33788.03056,33936.66079,34151.19475,34018.26805,1248413,83.57136957,70.25126124,45.04566831,9.085388914,,,,,,,,,,,,,,
6,34140.1,34237.1,34129.15,34228.6,33792.21106,33956.86945,34151.19475,34018.26805,1734691,86.11575118,71.03539341,48.2381598,7.958009812,,,,,,,,,,,,,,
7,34228.8,34231.4,34199.3,34208.85,33795.16205,33974.53904,34151.19475,34018.26805,1201755,87.98173999,71.86240532,46.39458477,7.653869102,1.0,0.0,0.0029298967982459194,7.0,34208.85,0.0,48.0,34284.4,0.0,0.22135370310749636,0.002208492831533532,0.0,1.0,1.0
8,34207.4,34262.7,34196.45,34237.55,33798.97542,33992.46079,34151.19475,34018.26805,1508909,88.44974548,72.66348541,46.46118928,7.054617642,,,,,,,,,,,,,,
9,34234.9,34277.9,34232.6,34268.45,33803.21606,34011.18592,34151.19475,34018.26805,1606797,89.81899056,73.48482642,45.75761403,6.670065554,,,,,,,,,,,,,,
10,34267.5,34276.3,34247.7,34265.0,33806.65473,34029.72985,34151.19475,34018.26805,1315285,90.32064327,74.28299825,44.12233199,6.431691271,,,,,,,,,,,,,,
11,34265.1,34294.3,34238.45,34241.4,33808.89953,34047.1605,34151.19475,34018.26805,878960,88.34006227,74.96390554,43.29095903,5.982093335,,,,,,,,,,,,,,
12,34242.75,34250.3,34206.7,34245.05,33812.88215,34063.05193,34151.19475,34018.26805,1671463,77.82759659,75.2264749,40.88801769,9.692110819,,,,,,,,,,,,,,
13,34244.0,34261.2,34231.55,34241.55,33817.60635,34079.18254,34151.19475,34018.26805,1973213,78.83269332,75.50725774,40.72685253,9.313509421,,,,,,,,,,,,,,
14,34241.9,34253.9,34236.2,34252.4,33820.40895,34090.5552,34151.19475,34018.26805,1183732,79.02744623,75.77790592,39.72913814,9.08534982,,,,,,,,,,,,,,
15,34253.35,34280.85,34249.0,34279.9,33823.04855,34099.92707,34151.19475,34018.26805,1072540,81.49820144,76.11464311,41.76344618,8.673588943,,,,,,,,,,,,,,
16,34287.85,34293.0,34271.0,34279.9,33890.75119,34247.6366,34151.19475,34018.26805,884586,36.10676782,68.88438162,20.0774072,23.62431814,,,,,,,,,,,,,,
17,34279.65,34315.35,34263.05,34309.1,33826.41913,34112.1582,34151.19475,34018.26805,1311474,84.25681506,76.53030197,43.55922037,8.030017379,,,,,,,,,,,,,,
18,34310.55,34313.15,34279.35,34283.55,33829.43946,34121.36332,34151.19475,34018.26805,1201127,84.73543566,76.93925787,41.42022353,7.635699444,,,,,,,,,,,,,,
19,34283.0,34318.8,34283.0,34311.15,33831.90019,34132.80168,34151.19475,34018.26805,964458,84.98234943,77.33309759,40.06035147,7.230693844,,,,,,,,,,,,,,
20,34311.1,34314.05,34267.55,34267.55,33834.13631,34141.27892,34151.19475,34018.26805,927117,79.4612518,77.5244227,37.29341631,9.026154653,,,,,,,,,,,,,,
21,34264.0,34291.6,34257.4,34286.75,33835.76418,34147.72899,34151.19475,34018.26805,687629,70.70377534,77.40878386,35.35903339,10.09736995,,,,,,,,,,,,,,
22,34287.8,34305.35,34284.25,34301.7,33837.27739,34155.60893,34151.19475,34018.26805,617820,74.80149652,77.4163699,36.35204059,9.760978714,,,,,,,,,,,,,,
23,34281.65,34303.25,34272.35,34301.7,33895.6439,34244.13814,34151.19475,34018.26805,607360,43.70536546,65.05566327,18.45648249,22.52677384,,,,,,,,,,,,,,
24,34301.15,34302.1,34245.6,34247.05,33839.11955,34158.58516,34151.19475,34018.26805,814900,64.20780153,77.04140158,33.16580672,14.90127318,,,,,,,,,,,,,,
25,34247.15,34274.2,34247.15,34265.1,33840.57619,34161.52,34151.19475,34018.26805,653631,57.36405011,76.42403875,31.72674176,14.25470666,,,,,,,,,,,,,,
26,34264.9,34271.2,34249.95,34255.9,33842.20674,34163.80885,34151.19475,34018.26805,742587,58.03843687,75.86080329,30.607332,13.75176003,,,,,,,,,,,,,,
27,34255.6,34263.4,34238.95,34260.95,33845.56521,34167.1428,34151.19475,34018.26805,1565337,55.32099625,75.22766112,29.32526654,15.06024324,,,,,,,,,,,,,,
28,34263.0,34300.95,34260.95,34298.7,33847.74796,34172.70319,34151.19475,34018.26805,955040,63.94707045,74.86502463,33.76157759,14.02519755,,,,,,,,,,,,,,
29,34298.9,34309.3,34292.85,34303.8,33851.10675,34178.5141,34151.19475,34018.26805,1438400,69.14739817,74.68152931,34.26369088,13.61090684,,,,,,,,,,,,,,
30,34301.45,34311.5,34286.6,34294.9,33853.45599,34183.14401,34151.19475,34018.26805,1028766,67.7403782,74.45897586,32.68962028,14.13873311,,,,,,,,,,,,,,
31,34294.3,34321.55,34288.45,34317.75,33855.04377,34188.12844,34151.19475,34018.26805,683608,69.58793819,74.30541858,32.54602069,13.26626028,,,,,,,,,,,,,,
32,34317.05,34326.25,34312.05,34323.2,33856.71983,34192.21896,34151.19475,34018.26805,709189,73.13174924,74.27210845,32.56133742,12.89853225,,,,,,,,,,,,,,
33,34322.9,34332.0,34312.65,34328.4,33860.29923,34197.35561,34151.19475,34018.26805,1519132,74.17437594,74.2744156,32.45011064,12.39435921,,,,,,,,,,,,,,
34,34329.65,34329.65,34288.15,34299.9,33862.8606,34199.42298,34151.19475,34018.26805,1147408,66.11288945,74.00772149,29.76310052,16.25650164,,,,,,,,,,,,,,
35,34298.25,34319.5,34298.25,34309.9,33864.54968,34203.58097,34151.19475,34018.26805,758237,62.7278393,73.64018816,28.46342255,15.54662206,,,,,,,,,,,,,,
36,34306.35,34313.5,34295.1,34301.05,33865.76314,34206.33112,34151.19475,34018.26805,555820,61.10339534,73.23878422,27.34975737,15.60816533,,,,,,,,,,,,,,
37,34302.1,34347.15,34299.95,34345.1,33869.33901,34211.34378,34151.19475,34018.26805,1557218,68.38758397,73.06791804,31.63611237,14.08567659,,,,,,,,,,,,,,
38,34343.75,34346.9,34316.0,34336.2,33871.09635,34217.51609,34151.19475,34018.26805,770313,72.04004769,73.02246338,29.60046771,13.17932526,,,,,,,,,,,,,,
39,34334.15,34355.15,34327.1,34340.5,33872.49017,34223.16028,34151.19475,34018.26805,604797,73.05365043,73.01258053,29.58930003,12.39935672,,,,,,,,,,,,,,
40,34339.1,34347.15,34328.45,34333.2,33875.1101,34228.48578,34151.19475,34018.26805,1158177,71.19374069,72.9444197,28.38331891,11.89399194,,,,,,,,,,,,,,
41,34334.05,34348.75,34327.55,34347.85,33877.24888,34234.46047,34151.19475,34018.26805,944746,72.10801519,72.9078276,27.39564863,11.3301957,,,,,,,,,,,,,,
42,34345.8,34351.55,34328.5,34349.95,33878.94758,34239.06588,34151.19475,34018.26805,753404,73.71191297,72.92177566,26.59383786,10.7344069,,,,,,,,,,,,,,
43,34348.8,34351.75,34312.95,34327.05,33881.17379,34241.82491,34151.19475,34018.26805,1024001,65.25675515,72.67570203,24.27943489,13.28805578,,,,,,,,,,,,,,
44,34325.2,34329.15,34298.9,34309.0,33883.30217,34243.62046,34151.19475,34018.26805,1030539,50.71867395,71.93480398,22.62615262,15.54592983,,,,,,,,,,,,,,
45,34273.2,34312.05,34265.2,34309.0,33988.36853,34211.93147,33995.74216,33863.11864,1540967,57.91926324,55.0516204,22.81262733,21.48125545,,,,,,,,,,,,,,
46,34308.5,34335.4,34305.05,34334.2,33885.10838,34246.2192,34151.19475,34018.26805,857454,53.80881142,71.3195387,22.48682185,14.48053395,,,,,,,,,,,,,,
47,34332.9,34350.65,34332.2,34338.55,33887.12183,34248.81078,34151.19475,34018.26805,931026,62.75344684,70.99780099,25.07044356,13.85874833,,,,,,,,,,,,,,
48,34337.85,34361.05,34286.65,34294.05,33889.11812,34248.17894,34151.19475,34018.26805,989504,51.07226368,70.25424513,21.13021616,21.30282836,,,,,,,,,,,,,,
49,34280.1,34303.15,34245.7,34250.95,33892.68512,34244.86415,34151.19475,34018.26805,1098734,32.3651179,67.40541895,17.70906212,26.03236512,,,,,,,,,,,,,,
50,34253.1,34288.05,34252.45,34284.4,33894.52071,34244.71107,34151.19475,34018.26805,1030262,32.22744206,66.00650152,16.36642188,24.05868066,,,,,,,,,,,,,,
51,34302.55,34312.0,34288.25,34296.8,33896.53114,34243.52822,34151.19475,34018.26805,474323,48.62112112,64.3268453,19.37697888,21.39894618,,,,,,,,,,,,,,
52,34295.7,34311.1,34268.75,34268.8,33898.36237,34240.89923,34151.19475,34018.26805,1026978,42.89391021,63.40506827,17.67741681,23.56064888,,,,,,,,,,,,,,
53,34268.85,34288.5,34268.45,34270.7,33899.94854,34238.70132,34151.19475,34018.26805,914200,38.47788465,62.3477733,16.92073076,22.61617742,,,,,,,,,,,,,,
54,34275.3,34286.45,34220.05,34225.15,33903.53132,34233.0123,34151.19475,34018.26805,2290456,31.62332394,61.03769785,14.67967908,29.27485819,3.0,0.0,0.0029239543149235368,97.0,34225.15,0.0,105.0,34081.55,0.0,-0.41987983962302167,-0.0041957449419506,0.0,1.0,3.0
55,34218.1,34254.75,34203.75,34225.15,33939.60156,34072.62349,33995.74216,33863.11864,2640133,78.17717722,49.05574934,31.59343335,17.32823475,3.0,0.0,0.0029239543149235368,97.0,34225.15,0.0,105.0,34081.55,0.0,-0.41987983962302167,-0.0041957449419506,0.0,1.0,3.0
56,34224.2,34234.85,34197.45,34210.25,33905.74896,34226.40138,34151.19475,34018.26805,1580911,24.07077619,59.41387907,13.58804302,31.59150849,,,,,,,,,,,,,,
57,34211.85,34213.25,34166.35,34186.1,33908.45939,34219.17183,34151.19475,34018.26805,2142910,20.55671692,57.68498286,12.34798156,34.76007928,,,,,,,,,,,,,,
58,34185.25,34191.6,34138.5,34144.3,33910.77316,34210.02739,34151.19475,34018.26805,2091516,16.89018919,55.8338856,11.11155711,36.53122205,,,,,,,,,,,,,,
59,34143.55,34154.25,34045.85,34090.9,33913.02132,34196.73786,34151.19475,34018.26805,2757881,12.21180961,53.77280078,9.106818577,45.36080505,,,,,,,,,,,,,,
60,34087.95,34141.6,34055.3,34118.75,33915.44876,34185.50373,34151.19475,34018.26805,2922245,11.71009246,51.79661582,7.886840392,39.28412831,,,,,,,,,,,,,,
61,34117.1,34126.8,34073.7,34080.7,33916.84323,34173.62522,34151.19475,34018.26805,1823958,11.61813581,49.93020979,7.243824497,36.08128438,,,,,,,,,,,,,,
62,34081.5,34091.5,34050.0,34077.0,33917.84787,34162.34789,34151.19475,34018.26805,1511613,9.982481673,48.05772981,6.778665807,37.43153261,,,,,,,,,,,,,,
63,34079.05,34106.45,34039.5,34042.7,33918.8246,34150.16067,34151.19475,34018.26805,1591343,9.488669409,46.25966162,8.339499568,33.67468228,,,,,,,,,,,,,,
64,34043.9,34079.85,34025.9,34062.1,33919.52302,34138.42986,34151.19475,34018.26805,1209701,8.654392842,44.50673585,7.671335931,32.99637089,,,,,,,,,,,,,,
65,34063.15,34092.55,34042.35,34073.45,33920.19466,34127.1245,34151.19475,34018.26805,1068759,17.38153759,43.16881039,8.981395391,30.54410686,,,,,,,,,,,,,,
66,34073.1,34082.1,34056.35,34078.2,33921.19827,34116.55015,34151.19475,34018.26805,1585502,20.00763324,42.00370092,8.627210801,29.33958891,,,,,,,,,,,,,,
67,34077.45,34093.9,34032.9,34039.35,33921.9204,34104.62388,34151.19475,34018.26805,1299456,18.34845062,40.83463285,7.838601794,30.17169268,,,,,,,,,,,,,,
68,34041.2,34062.25,33989.8,34049.1,33922.73524,34093.55526,34151.19475,34018.26805,1772842,15.2309812,39.59006775,7.018058425,33.24065464,,,,,,,,,,,,,,
69,34047.7,34057.25,34011.15,34016.1,33923.21647,34082.17154,34151.19475,34018.26805,1115316,14.94462192,38.4050275,6.548336184,31.01584062,,,,,,,,,,,,,,
70,34016.55,34021.5,33949.9,33962.9,33923.78876,34068.10273,34151.19475,34018.26805,2574733,10.8458687,37.07771652,5.889060659,36.50571417,,,,,,,,,,,,,,
71,33960.55,33971.25,33917.65,33929.55,33923.91265,34053.08541,34151.19475,34018.26805,1964694,8.392150865,35.68027833,5.446954859,38.28209156,,,,,,,,,,,,,,
72,33928.4,33930.75,33773.2,33793.85,33922.78766,34031.04293,34151.19475,34018.26805,3104596,5.512061803,34.16118162,4.401083843,48.53603034,,,,,,,,,,,,,,
73,33801.8,33877.7,33781.15,33877.4,33921.98765,34017.12388,34151.19475,34018.26805,2632831,5.027111316,32.693515,3.906104815,43.0773029,,,,,,,,,,,,,,
74,33874.9,33876.95,33782.4,33817.4,33920.8932,33998.7109,34151.19475,34018.26805,2923897,6.455578699,31.36960941,3.490166171,38.49024859,,,,,,,,,,,,,,
75,33823.75,33855.85,33818.0,33842.55,33919.7925,33983.87057,34151.19475,34018.26805,3500170,6.364514553,30.11776963,3.335360937,36.7830256,,,,,,,,,,,,,,
76,33842.05,33844.3,33779.1,33792.7,33918.14665,33966.32695,34151.19475,34018.26805,3809650,5.717536271,28.89844047,3.085445358,38.49736967,,,,,,,,,,,,,,
77,33792.65,33800.85,33757.0,33769.4,33916.82847,33948.99979,34151.19475,34018.26805,2474746,4.793335983,27.68910639,2.926618727,39.11002346,,,,,,,,,,,,,,
78,33764.25,33815.9,33764.25,33815.9,33916.82746,33934.58622,34151.19475,34018.26805,2273,9.597379558,26.73411516,4.533254295,36.7128007,,,,,,,,,,,,,,
79,33929.4,33929.4,33929.4,33929.4,33916.82746,33927.64107,34151.19475,34018.26805,0,49.29941439,27.58251254,16.6268816,32.06206158,,,,,,,,,,,,,,
80,33936.6,34093.9,33876.15,34023.65,33918.84469,33926.83845,33995.74216,33863.11864,6821579,57.34305199,28.80041717,28.84873007,25.41121562,,,,,,,,,,,,,,
81,34022.05,34134.8,34022.05,34129.15,33921.17002,33934.25309,33995.74216,33863.11864,3660415,67.60997506,30.51901021,29.61867461,22.7765992,,,,,,,,,,,,,,
82,34127.6,34158.0,34107.15,34143.45,33923.2218,33941.90648,33995.74216,33863.11864,2676448,72.1624725,32.40577884,30.38601754,21.68464754,,,,,,,,,,,,,,
83,34137.6,34155.1,34096.25,34120.2,33925.17061,33948.84624,33995.74216,33863.11864,2751345,70.83451952,34.13100556,28.67275415,21.50630822,2.0,0.0,0.002943996629263088,81.0,34120.2,0.0,83.0,33992.15,0.0,-0.3769787683771284,-0.0037529088340630063,0.0,1.0,2.0
84,34119.75,34135.7,34092.0,34092.0,33926.70112,33955.55148,33995.74216,33863.11864,2410205,67.2472512,35.62146534,27.43570725,20.99803701,,,,,,,,,,,,,,
85,34093.55,34102.05,33988.8,33992.15,33927.53696,33956.6774,33995.74216,33863.11864,2384539,55.35224936,36.57038761,24.48722945,28.53457443,,,,,,,,,,,,,,
86,33997.5,34107.15,33962.85,34107.15,33928.73399,33970.29089,33995.74216,33863.11864,2645848,55.27275859,37.46041991,21.34024936,27.17858449,,,,,,,,,,,,,,
87,34108.7,34138.8,34098.25,34117.1,33929.59231,33981.37306,33995.74216,33863.11864,1323916,64.07626627,38.700039,23.46332008,26.16111859,,,,,,,,,,,,,,
88,34118.3,34122.65,34051.0,34060.3,33930.21003,33990.63884,33995.74216,33863.11864,1220675,59.05776206,39.67654386,21.90302362,28.80676023,,,,,,,,,,,,,,
89,34060.0,34074.75,34044.1,34066.1,33930.61853,33999.32762,33995.74216,33863.11864,914158,54.40695195,40.41811315,21.25197137,28.61965981,,,,,,,,,,,,,,
90,34065.9,34101.95,34037.75,34086.15,33931.17309,34011.0477,33995.74216,33863.11864,1131927,56.1031766,41.18620067,22.57881621,26.82128353,,,,,,,,,,,,,,
91,34086.95,34098.6,34063.25,34096.45,33931.63488,34024.16927,33995.74216,33863.11864,882784,58.10756023,41.99078527,21.76772766,25.85779477,,,,,,,,,,,,,,
92,34098.2,34098.2,34068.65,34079.1,33931.90176,34034.36457,33995.74216,33863.11864,526643,58.04625276,42.74591002,21.08584316,25.04778695,,,,,,,,,,,,,,
93,34074.95,34088.55,34061.15,34082.35,33932.43118,34040.65242,33995.74216,33863.11864,1083854,55.80905661,43.38096567,20.44627093,25.11829256,,,,,,,,,,,,,,
94,34083.15,34125.6,34083.15,34113.3,33933.18629,34045.54559,33995.74216,33863.11864,1291032,60.35311721,44.14971976,23.64409898,23.88667854,,,,,,,,,,,,,,
95,34113.95,34145.2,34090.25,34106.45,33933.90011,34046.08532,33995.74216,33863.11864,1185557,62.58551264,44.95932726,24.40010297,22.38489987,,,,,,,,,,,,,,
96,34107.7,34141.1,34095.0,34130.15,33934.73041,34047.56804,33995.74216,33863.11864,1330620,63.41370675,45.75291425,23.08861028,21.18172329,,,,,,,,,,,,,,
97,34132.1,34161.45,34119.25,34154.95,33935.7627,34051.36126,33995.74216,33863.11864,1486328,67.59560141,46.66236539,24.35337972,20.11584247,,,,,,,,,,,,,,
98,34155.55,34220.2,34149.85,34218.55,33937.10315,34060.15699,33995.74216,33863.11864,1567922,73.90584566,47.78914547,29.25491648,18.44913387,,,,,,,,,,,,,,
99,34226.1,34232.0,34190.55,34205.5,33940.476,34079.37669,33995.74216,33863.11864,999320,74.05813637,50.1162805,29.99819803,18.06125446,,,,,,,,,,,,,,
100,34206.8,34215.15,34182.7,34203.05,33941.13216,34085.37073,33995.74216,33863.11864,780488,70.00865737,50.98501258,28.77332024,18.31154504,,,,,,,,,,,,,,
101,34203.35,34211.0,34158.6,34163.05,33941.92709,34090.53676,33995.74216,33863.11864,1042664,63.93754479,51.60532444,26.86567907,20.14675467,,,,,,,,,,,,,,
102,34159.45,34190.3,34149.6,34177.05,33942.4484,34096.31258,33995.74216,33863.11864,703256,59.14144617,52.02905215,25.4540783,20.25006807,,,,,,,,,,,,,,
103,34178.55,34218.1,34178.55,34194.95,33943.29363,34102.42367,33995.74216,33863.11864,1034614,63.92952751,52.59675282,27.73613855,19.15676713,,,,,,,,,,,,,,
104,34196.25,34211.3,34172.25,34177.95,33944.41334,34106.88588,33995.74216,33863.11864,1438351,62.83386888,53.09538896,26.28244914,18.99829583,,,,,,,,,,,,,,
105,34179.15,34188.7,34150.35,34153.35,33945.26085,34110.23676,33995.74216,33863.11864,1213039,55.40744109,53.318405,24.90209499,20.99969167,,,,,,,,,,,,,,
106,34152.0,34152.9,34081.55,34081.55,33946.09005,34108.69364,33995.74216,33863.11864,1637582,42.16763164,53.03153016,22.51762909,28.16417287,,,,,,,,,,,,,,
107,34082.5,34110.6,34069.9,34082.3,33946.59276,34106.22091,33995.74216,33863.11864,1127010,36.28738792,52.51105512,21.27408614,28.1895713,,,,,,,,,,,,,,
108,34082.85,34131.65,34079.5,34113.1,33947.4444,34106.13635,33995.74216,33863.11864,1681934,40.95301755,52.17061679,22.62584531,26.19349915,,,,,,,,,,,,,,
109,34109.75,34133.95,34101.9,34131.45,33947.89348,34106.44836,33995.74216,33863.11864,820582,45.98936729,52.01491389,21.93421874,25.02090124,,,,,,,,,,,,,,
110,34129.15,34142.65,34101.15,34127.8,33948.34009,34105.62171,33995.74216,33863.11864,813582,47.69002091,51.92423858,21.8772028,23.55074021,,,,,,,,,,,,,,
111,34125.15,34139.7,34115.3,34137.2,33948.63715,34103.14195,33995.74216,33863.11864,522964,48.95647522,51.87966724,21.09248044,22.70598905,,,,,,,,,,,,,,
112,34136.15,34180.95,34110.3,34134.7,33949.38624,34100.23648,33995.74216,33863.11864,1248840,52.44797088,51.9498668,24.84414241,20.42183203,,,,,,,,,,,,,,
113,34133.45,34150.05,34123.85,34144.15,33949.82391,34098.63761,33995.74216,33863.11864,744366,51.50906966,51.9851515,23.88457209,19.63306727,,,,,,,,,,,,,,
114,34143.85,34188.65,34135.8,34184.1,33950.42503,34099.72278,33995.74216,33863.11864,886450,59.30955275,52.27460798,27.6893958,18.11329461,,,,,,,,,,,,,,
115,34182.0,34208.7,34170.45,34197.25,33951.21125,34102.9756,33995.74216,33863.11864,1057230,65.80979962,52.78555587,29.09649213,17.08263229,4.0,0.0,0.0029140616623202823,114.0,34197.25,0.0,130.0,34315.45,0.0,0.3444420884862467,0.0034564182792474933,0.0,1.0,4.0
116,34198.3,34213.85,34173.7,34196.8,33951.82538,34105.55284,33995.74216,33863.11864,821571,67.16000212,53.31847677,28.11324769,16.05025224,,,,,,,,,,,,,,
117,34197.6,34225.25,34184.65,34225.25,33952.47284,34109.23452,33995.74216,33863.11864,813809,69.9208433,53.92775626,28.11112168,15.05916717,,,,,,,,,,,,,,
118,34225.3,34292.95,34225.3,34243.95,33953.81284,34114.56855,33995.74216,33863.11864,1457853,76.72135333,54.79532797,35.28689376,13.55599792,,,,,,,,,,,,,,
119,34246.3,34275.15,34233.5,34237.05,33955.06626,34120.11041,33995.74216,33863.11864,1401264,76.89226339,55.61977504,33.09802355,12.71511008,,,,,,,,,,,,,,
120,34238.65,34241.85,34221.35,34226.5,33955.9041,34127.33704,33995.74216,33863.11864,1007618,68.84877362,56.14731357,32.04440753,14.19704687,,,,,,,,,,,,,,
121,34226.45,34260.4,34224.1,34260.4,33956.48302,34136.63064,33995.74216,33863.11864,655720,71.14299682,56.73285321,33.13506888,13.3845503,,,,,,,,,,,,,,
122,34260.95,34308.3,34256.05,34296.1,33957.99146,34146.97156,33995.74216,33863.11864,1519264,77.61498798,57.55990632,37.90513017,12.2939184,,,,,,,,,,,,,,
123,34296.0,34336.15,34295.9,34334.6,33959.09313,34158.92395,33995.74216,33863.11864,1009378,81.91132566,58.54969256,39.8862025,11.5154859,,,,,,,,,,,,,,
124,34340.0,34341.85,34293.45,34316.35,33960.24857,34169.46429,33995.74216,33863.11864,1080168,82.67916771,59.5211577,37.75600599,10.6428135,,,,,,,,,,,,,,
125,34316.5,34370.15,34298.55,34327.2,33962.39458,34180.11609,33995.74216,33863.11864,1944047,83.25145598,60.46481147,37.9465873,9.496308077,,,,,,,,,,,,,,
126,34325.65,34387.95,34325.65,34384.45,33963.59544,34194.36127,33995.74216,33863.11864,1004853,86.03563342,61.50181568,37.08699429,8.625607083,,,,,,,,,,,,,,
127,34385.2,34388.5,34321.35,34335.35,33965.03299,34204.65048,33995.74216,33863.11864,1266469,86.19109082,62.48641289,33.51956575,8.411867899,,,,,,,,,,,,,,
128,34334.05,34339.9,34299.0,34311.85,33966.72563,34211.72792,33995.74216,33863.11864,1638584,67.7516043,62.79178211,31.53016679,11.15585015,,,,,,,,,,,,,,
129,34312.55,34322.65,34269.85,34284.5,33968.21691,34216.36889,33995.74216,33863.11864,1567338,58.53523361,62.73344266,29.12684335,14.51366193,,,,,,,,,,,,,,
130,34283.05,34305.9,34230.95,34243.2,33969.25911,34218.21419,33995.74216,33863.11864,1226638,48.65108527,62.27701378,26.08711732,18.41549491,,,,,,,,,,,,,,
131,34240.3,34321.45,34230.6,34315.45,33970.00118,34223.82266,33995.74216,33863.11864,798511,51.88231499,61.95430656,25.01151319,16.20751359,,,,,,,,,,,,,,
132,34313.6,34344.9,34308.45,34310.0,33970.58472,34228.24991,33995.74216,33863.11864,573067,62.04895243,62.0095144,26.94830497,15.40924219,,,,,,,,,,,,,,
133,34312.15,34312.15,34264.6,34272.2,33971.38199,34230.30045,33995.74216,33863.11864,882240,53.36176218,61.7124818,25.20430464,20.38008359,,,,,,,,,,,,,,
134,34272.0,34299.3,34252.7,34283.25,33972.23068,34233.42296,33995.74216,33863.11864,958200,49.72151071,61.28183685,23.59285865,20.70975963,,,,,,,,,,,,,,
135,34280.9,34297.25,34260.05,34275.35,33972.70827,34234.75825,33995.74216,33863.11864,543101,50.16892397,60.89167965,22.36365048,19.6307634,,,,,,,,,,,,,,
136,34274.9,34277.95,34221.3,34228.75,33973.86167,34231.71172,33995.74216,33863.11864,1489757,42.66686082,60.21414505,20.60320973,23.47001594,,,,,,,,,,,,,,
137,34229.75,34261.0,34212.6,34243.75,33974.94614,34228.35497,33995.74216,33863.11864,1431418,39.33023311,59.43178576,19.21173467,23.09891405,,,,,,,,,,,,,,
138,34242.7,34249.35,34200.0,34216.35,33975.83403,34223.87481,33995.74216,33863.11864,1263351,37.06845088,58.59645297,17.8853643,23.26688744,,,,,,,,,,,,,,
139,34217.25,34348.2,34196.85,34306.1,33977.92896,34225.0184,33995.74216,33863.11864,2407280,50.3489463,58.25395212,26.69171206,18.94662569,,,,,,,,,,,,,,
140,34307.7,34313.45,34285.15,34285.55,33979.34718,34222.64138,33995.74216,33863.11864,1590983,58.03579731,58.21685362,25.72966867,18.26373671,,,,,,,,,,,,,,
141,34287.4,34334.85,34281.65,34285.05,33981.01685,34221.91728,33995.74216,33863.11864,1857170,57.79931313,58.17315494,26.71546382,17.02170905,5.0,0.0,0.0029166455137229932,140.0,34285.05,0.0,143.0,34168.0,0.0,-0.3413933573812784,-0.0034140244800576545,0.0,1.0,5.0
142,34283.85,34283.85,34219.1,34225.4,33982.29223,34218.03767,33995.74216,33863.11864,1749053,45.17703345,57.64063874,24.49188891,23.49904301,,,,,,,,,,,,,,
143,34225.9,34257.7,34211.0,34246.2,33983.39636,34216.58682,33995.74216,33863.11864,1554956,41.09825756,56.9676122,23.03014124,23.131737,,,,,,,,,,,,,,
144,34251.55,34259.8,34152.5,34168.0,33984.5681,34211.4779,33995.74216,33863.11864,2022647,35.583325,56.09223786,20.0667161,27.17065614,,,,,,,,,,,,,,
145,34167.4,34249.55,34150.75,34247.4,33985.96889,34209.22999,33995.74216,33863.11864,2208799,34.77620323,55.23239554,17.79600545,24.29650921,,,,,,,,,,,,,,
146,34251.4,34280.7,34224.9,34269.25,33987.07669,34208.61991,33995.74216,33863.11864,1489989,50.65076528,54.99018642,20.24477788,22.73197658,,,,,,,,,,,,,,
147,34310.85,34320.15,34254.6,34272.8,33990.26131,34212.32519,33995.74216,33863.11864,2382058,57.84370915,55.10662697,21.06617492,21.07471089,,,,,,,,,,,,,,
148,34276.25,34297.75,34258.9,34260.7,33992.83347,34212.16062,33995.74216,33863.11864,3405274,53.04000008,54.98158901,20.08476334,20.09290164,,,,,,,,,,,,,,
149,34263.95,34333.5,34259.1,34331.45,33995.65615,34218.31333,33995.74216,33863.11864,3375986,58.66574673,55.07876546,22.53622504,18.33160473,,,,,,,,,,,,,,
150,34323.5,34350.45,34322.65,34338.4,33999.84993,34224.21597,33995.74216,33863.11864,4686726,65.8357839,55.46424782,23.84576361,17.7070192,,,,,,,,,,,,,,
151,34331.15,34358.85,34331.15,34344.6,34003.49984,34231.33004,33995.74216,33863.11864,4080641,67.17572812,55.88417315,24.07428889,17.0824768,,,,,,,,,,,,,,
152,34337.3,34382.75,34333.85,34355.55,34007.35995,34235.78912,33995.74216,33863.11864,4253922,69.11253519,56.36142473,25.63280791,16.00899587,,,,,,,,,,,,,,
